rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
333,676,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.900214,0.01966738,0.019167,0.022917,0.005692249550561713,97.49895170496161,0.005749860290501076,98.48572972675107,False
334,433,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.893226,0.019644086666666668,0.01927,0.0223986,0.005685507856131762,97.50463721281774,0.005743050363995017,98.49147277711506,False
335,598,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.890785,0.01963595,0.019609500000000002,0.02068055,0.005683152893895998,97.51032036571164,0.005740671567400671,98.49721344868246,False
336,631,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.875008,0.01958336,0.01875,0.02177355,0.005667931984763006,97.5159882976964,0.005725296608830823,98.50293874529129,False
337,343,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.864221,0.01954740333333333,0.018776,0.021468400000000002,0.00565752519343274,97.52164582288982,0.005714784491312097,98.5086535297826,False
338,616,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.856812,0.019522706666666667,0.01875,0.021823,0.005650377337961717,97.52729620022778,0.005707564293046013,98.51436109407565,False
339,358,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.8431299999999995,0.019477099999999997,0.018802,0.022239049999999996,0.0056371775865034154,97.53293337781429,0.00569423094810384,98.52005532502376,False
340,601,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.837042,0.019456806666666666,0.019036499999999998,0.021666050000000003,0.005631304169833475,97.53856468198413,0.005688298087118024,98.52574362311088,False
341,661,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.8285979999999995,0.019428659999999997,0.018854,0.02161755,0.005623157794938439,97.54418783977907,0.005680069263503661,98.53142369237439,False
342,52,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.825831,0.019419436666666668,0.019375,0.020523600000000003,0.005620488323202937,97.54980832810227,0.005677372774287539,98.53710106514868,False
343,190,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.801465,0.019338216666666668,0.018463,0.02161405,0.00559698114998024,97.55540530925225,0.005653627687102846,98.54275469283577,False
344,793,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.781461,0.01927153666666667,0.018229,0.0200572,0.005577682229634395,97.56098299148188,0.005634133444139593,98.5483888262799,False
345,646,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.780374,0.019267913333333334,0.018906,0.021784,0.005576633543050915,97.56655962502494,0.005633074143894589,98.5540219004238,False
346,388,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.775576,0.01925192,0.018932499999999998,0.02172155,0.005572004657836991,97.57213162968277,0.005628398410154453,98.55965029883396,False
347,586,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.754639,0.01918213,0.01875,0.021041,0.005551805622879935,97.57768343530566,0.005607994942601883,98.56525829377657,False
348,823,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.745838,0.019152793333333334,0.018854,0.02166955,0.005543314831140094,97.5832267501368,0.005599418216331157,98.5708577119929,False
349,328,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.74022,0.019134066666666668,0.018698,0.022190599999999998,0.005537894848411492,97.58876464498522,0.005593943378450356,98.57645165537136,False
350,565,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.736734,0.019122446666666668,0.018541,0.020112750000000002,0.0055345317192210496,97.59429917670444,0.005590546211335284,98.5820422015827,False
351,298,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.705365,0.019017883333333332,0.018594,0.0213618,0.005504268380272399,97.59980344508472,0.005559976579885861,98.58760217816258,False
352,40,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.696991,0.01898997,0.018437,0.01979105,0.0054961895380920296,97.60529963462281,0.005551815972478628,98.59315399413506,False
353,808,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.693178,0.01897726,0.018594,0.020214150000000004,0.005492510934648783,97.61079214555745,0.005548100138224535,98.59870209427329,False
354,313,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.685261,0.018950869999999998,0.018698,0.021568149999999998,0.0054848729846198865,97.61627701854208,0.005540384885198137,98.60424247915849,False
355,268,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.6698319999999995,0.01889944,0.018646,0.02094055,0.005469987809554098,97.62174700635163,0.00552534905862945,98.60976782821712,False
356,550,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.652246,0.01884082,0.018594,0.020313,0.005453021662123483,97.62720002801375,0.0055082111983639145,98.61527603941548,False
357,778,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.652242,0.018840806666666668,0.018307499999999997,0.020471600000000003,0.0054530178031112165,97.63265304581685,0.005508207300294936,98.62078424671577,False
358,253,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.649786,0.018832619999999998,0.018177,0.0207316,0.005450648369579453,97.63810369418643,0.005505813885941919,98.62629006060172,False
359,145,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.614908,0.018716359999999998,0.018333,0.020632800000000003,0.005416999712119827,97.64352069389855,0.005471824673480796,98.6317618852752,False
360,100,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.6121929999999995,0.018707309999999998,0.0179685,0.02036755,0.005414380407543793,97.6489350743061,0.005469178859161397,98.63723106413435,False
361,580,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.607087,0.01869029,0.018489,0.019844,0.005409454378385331,97.65434452868448,0.00546420297410989,98.64269526710846,False
362,763,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.606618,0.018688726666666666,0.018282,0.020372750000000002,0.005409001909197058,97.65975353059368,0.005463745925522119,98.64815901303399,False
363,748,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.590105,0.018633683333333335,0.018151,0.020107550000000002,0.00539307094180699,97.66514660153548,0.0054476537222601625,98.65360666675625,False
364,160,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.58729,0.0186243,0.018021,0.020573,0.005390355161924289,97.6705369566974,0.005444910456216293,98.65905157721247,False
365,283,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.586405,0.018621350000000002,0.018437,0.0205262,0.005389501355460278,97.67592645805287,0.005444048008454721,98.66449562522092,False
366,238,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.5860259999999995,0.018620086666666664,0.018229,0.02031465,0.005389135714048007,97.68131559376693,0.005443678666418975,98.66993930388735,False
367,130,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.557772,0.018525906666666668,0.017969,0.0207394,0.005361877580902062,97.68667747134782,0.005416144656186834,98.67535544854353,False
368,85,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.556987,0.01852329,0.017969,0.021257800000000004,0.005361120249744718,97.69203859159757,0.005415379660149734,98.68077082820368,False
369,175,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.554067,0.018513556666666667,0.018020500000000002,0.02088855,0.005358303170790017,97.69739689476836,0.005412534069795171,98.68618336227347,False
370,55,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.551152,0.01850384,0.018125,0.0197946,0.0053554909156006475,97.70275238568397,0.00540969335202683,98.69159305562549,False
371,115,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.549944,0.018499813333333334,0.0179945,0.02057205,0.005354325493896099,97.70810671117786,0.005408516135195216,98.69700157176068,False
372,520,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.547334,0.018491113333333333,0.018021,0.0200556,0.005351807488392067,97.71345851866626,0.005405972645186513,98.70240754440587,False
373,223,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.524314,0.01841438,0.018073,0.019903800000000003,0.005329598872797119,97.71878811753905,0.005383539258213204,98.70779108366409,False
374,505,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.52126,0.0184042,0.018202999999999997,0.019843049999999997,0.005326652516931482,97.72411477005598,0.005380563082547848,98.71317164674664,False
375,70,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,128,49],[],[]]","[[1,128,49]]","[[],[]]",300,5.516508,0.01838836,0.017917,0.02036755,0.005322068010358625,97.72943683806633,0.00537593217660097,98.71854757892325,False
376,535,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.488949,0.018296496666666665,0.018073,0.019948,0.005295480380594021,97.73473231844693,0.005349075455853905,98.7238966543791,False
377,460,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.462804,0.018209346666666668,0.018177,0.020208049999999998,0.005270256911665701,97.7400025753586,0.005323596702490866,98.7292202510816,False
378,475,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.459837,0.01819945666666667,0.017761,0.020052050000000002,0.005267394489316865,97.74526996984793,0.005320705309825801,98.73454095639143,False
379,628,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.449944,0.018166480000000002,0.017552,0.019427,0.005257850187228211,97.75052782003516,0.005311064410723848,98.73985202080215,False
380,235,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.447501,0.018158336666666667,0.018073,0.0193802,0.005255493295486313,97.75578331333065,0.005308683665095013,98.74516070446724,False
381,718,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.430513,0.01810171,0.017812,0.01984565,0.005239104070389573,97.76102241740104,0.005292128566141816,98.75045283303338,False
382,703,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.425629,0.01808543,0.017813,0.020059800000000003,0.005234392216411913,97.76625680961745,0.005287369023918635,98.7557402020573,False
383,490,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.38933,0.017964433333333335,0.017709,0.0197946,0.005199372644844537,97.77145618226228,0.005251995022452773,98.76099219707974,False
384,733,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.384428,0.01794809333333333,0.017709,0.01942965,0.005194643425311676,97.7766508256876,0.0052472179389191865,98.76623941501866,False
385,613,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.38402,0.017946733333333333,0.017812,0.019638600000000003,0.005194249806060472,97.78184507549366,0.005246820335883344,98.77148623535454,False
386,688,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.382393,0.017941310000000002,0.0178385,0.019948,0.005192680152820985,97.78703775564648,0.005245234796326194,98.77673147015086,False
387,445,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.356874,0.01785624666666667,0.017343,0.019385400000000004,0.005168060619312406,97.79220581626579,0.005220366090758346,98.78195183624162,False
388,673,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.344167,0.01781389,0.017709,0.019741599999999998,0.005155801502094117,97.79736161776789,0.005207982900129769,98.78715981914175,False
389,370,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.342557,0.017808523333333333,0.0173175,0.0199584,0.005154248249656764,97.80251586601754,0.00520641392736578,98.79236623306912,False
390,658,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.322652,0.017742173333333333,0.017448,0.0195336,0.005135044839864522,97.8076509108574,0.005187016161609754,98.79755324923073,False
391,643,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.287662,0.01762554,0.017395,0.0195346,0.005101288130061428,97.81275219898747,0.005152917803217223,98.80270616703395,False
392,415,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.279578,0.017598593333333332,0.017448,0.01958565,0.005093489066270395,97.81784568805374,0.005145039805810957,98.80785120683976,False
393,430,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.271868,0.017572893333333336,0.0175,0.019375,0.0050860508201263,97.82293173887386,0.005137526277854214,98.8129887331176,False
394,385,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.266186,0.017553953333333334,0.017474000000000003,0.019479,0.005080569093201431,97.82801230796706,0.005131989070869751,98.81812072218848,False
395,217,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.265102,0.017550339999999998,0.01651,0.01969315,0.005079523300877151,97.83309183126794,0.005130932694176481,98.82325165488265,False
396,400,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.26219,0.017540633333333333,0.017292,0.0194816,0.005076713939946982,97.83816854520788,0.005128094899959875,98.82837974978261,False
397,325,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.252191,0.01750730333333333,0.0171875,0.0194816,0.00506706737403326,97.8432356125819,0.0051183507020299834,98.83349810048465,False
398,250,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.249582,0.017498606666666666,0.017344,0.019218049999999997,0.005064550333282295,97.8483001629152,0.005115808186538526,98.83861390867119,False
399,355,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.211837,0.01737279,0.016927,0.019792,0.0050281357287805,97.85332829864397,0.0050790250331368084,98.84369293370433,False
400,295,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.200421,0.01733473666666667,0.017135499999999998,0.0193256,0.005017122107771293,97.85834542075175,0.005067899944271157,98.8487608336486,False
401,265,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.165145,0.01721715,0.017084,0.019116599999999997,0.00498308947859113,97.86332851023033,0.005033522873946637,98.85379435652254,False
402,340,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.158373,0.017194576666666666,0.016719,0.0193802,0.00497655617082358,97.86830506640115,0.005026923443165436,98.85882127996571,False
403,310,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.157611,0.017192036666666667,0.0170835,0.019531,0.0049758210289867705,97.87328088743014,0.005026180861024964,98.86384746082673,False
404,202,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.139068,0.017130226666666668,0.0159635,0.019429599999999998,0.0049579316128713444,97.878238819043,0.005008110387756238,98.8688555712145,False
405,280,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.122864,0.017076213333333333,0.017031,0.019115,0.004942298754178879,97.88318111779718,0.004992319310322897,98.87384789052481,False
406,67,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,5.10907,0.017030233333333332,0.015833,0.0187084,0.004928990950377111,97.88811010874755,0.004978876819449317,98.87882676734426,False
407,224,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.986605,0.016622016666666666,0.016042,0.01771065,0.004810842466066281,97.89292095121363,0.004859532565075457,98.88368629990934,False
408,587,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.883019,0.01627673,0.015677,0.016042,0.0047109075549012815,97.89763185876852,0.0047585862217645455,98.88844488613111,False
409,187,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.881254,0.01627084666666667,0.016015500000000002,0.0188566,0.004709204765738593,97.90234106353425,0.004756866198827626,98.89320175232994,False
410,82,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.857859,0.016192863333333335,0.015573,0.0184952,0.0046866343677436405,97.907027697902,0.004734067367887549,98.89793581969784,False
411,172,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.85178,0.0161726,0.015573,0.01859655,0.004680769633851299,97.91170846753585,0.004728143277556935,98.9026639629754,False
412,127,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.83666,0.0161222,0.015365,0.0186018,0.004666182567483115,97.91637465010332,0.004713408576816864,98.90737737155222,False
413,37,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.836156,0.01612052,0.015625,0.01880555,0.004665696331937508,97.92104034643526,0.004712917420125529,98.91209028897234,False
414,142,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.778281,0.01592760333333333,0.015312,0.018542,0.004609861248203468,97.92565020768346,0.004656517234587724,98.91674680620693,False
415,97,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.759724,0.015865746666666666,0.015312,0.018437049999999996,0.0045919583255451075,97.93024216600901,0.004638433118077572,98.921385239325,False
416,112,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.734731,0.015782436666666667,0.01526,0.018437049999999996,0.004567846252149602,97.93481001226115,0.004614077008580443,98.92599931633359,False
417,157,MUL,4,fused_dequant_sigmoid_mul_optimized,FUSION_POOL_CAM,DequantizeLinear-Sigmoid-Mul,"[[1,32,49],[],[],[1,32,49]]","[[1,32,49]]","[[],[]]",300,4.726714,0.015755713333333334,0.015312,0.01875,0.004560111826814038,97.93937012408797,0.004606264303829573,98.93060558063742,False
418,812,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.704942,0.015683139999999998,0.015312,0.016458,0.004539107223046305,97.94390923131103,0.004585047114377667,98.9351906277518,False
419,524,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.576929,0.01525643,0.015026,0.016458,0.0044156062887215405,97.94832483759974,0.004460296238330135,98.93965092399013,False
420,767,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.56125,0.015204166666666668,0.0144795,0.0159406,0.004400479925389082,97.95272531752514,0.00444501678245027,98.94409594077258,False
421,539,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.552553,0.015175176666666665,0.014531,0.015885,0.0043920894679681756,97.9571174069931,0.004436541405972994,98.94853248217856,False
422,569,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.475633,0.014918776666666668,0.014635,0.01588855,0.004317880662079236,97.96143528765519,0.004361581539509618,98.95289406371808,False
423,206,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.444647,0.014815489999999999,0.014427,0.01572905,0.004287986823555123,97.96572327447875,0.0043313851481649205,98.95722544886624,False
424,509,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.4252,0.014750666666666667,0.014062,0.015836600000000003,0.00426922527066742,97.96999249974941,0.0043124337113069735,98.96153788257755,False
425,797,RELU,1,relu_stride_optimized,,,"[[1,128,49]]","[[1,128,49]]",[],300,4.405259,0.014684196666666666,0.014583,0.0157342,0.0042499871297647755,97.97424248687918,0.004293000862930138,98.96583088344047,False
