rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
164,723,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,24.452346,0.4075391,0.4060155,0.41300285,0.07802446234226965,88.93983235821344,0.0785591802142853,89.54935553169442,False
165,240,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,24.430363,0.40717271666666666,0.40388,0.43247325,0.07795431726270673,89.01778667547615,0.0784885544158997,89.62784408611031,False
166,375,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,24.424425,0.40707375,0.405625,0.4122317,0.07793536982684972,89.09572204530299,0.07846947712932309,89.70631356323963,False
167,251,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,320,49],[320],[320],[320],[320],[],[]]","[[1,320,49]]","[[320],[320],[320],[320],[],[]]",60,22.781612,0.37969353333333333,0.373828,0.40218970000000004,0.07269335333264948,89.16841539863564,0.073191536005581,89.77950509924521,False
168,128,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,320,49],[320],[320],[320],[320],[],[]]","[[1,320,49]]","[[320],[320],[320],[320],[],[]]",60,22.413227,0.37355378333333333,0.366875,0.40671379999999996,0.07151788159836449,89.23993328023401,0.07200800851896522,89.85151310776418,False
169,248,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.708493,0.3618082166666667,0.353855,0.3823254999999999,0.06926916110977344,89.30920244134379,0.06974387708106007,89.92125698484524,False
170,42,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.678077,0.3613012833333333,0.35466200000000003,0.39499454999999994,0.06917210735278005,89.37837454869657,0.06964615819447971,89.99090314303972,False
171,746,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.66391,0.3610651666666667,0.353594,0.3855835,0.06912690217868334,89.44750145087525,0.0696006432199208,90.06050378625963,False
172,192,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.630835,0.3605139166666667,0.351927,0.3789038,0.06902136387606114,89.51652281475131,0.0694943816413554,90.12999816790098,False
173,110,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.630573000000002,0.36050955,0.353854,0.3926540999999999,0.06902052786592397,89.58554334261724,0.06949353990186682,90.19949170780285,False
174,626,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.621667000000002,0.3603611166666667,0.3535155,0.3797313,0.06899210990301684,89.65453545252026,0.06946492718474805,90.2689566349876,False
175,177,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.619791,0.36032985,0.352317,0.37405799999999995,0.0689861238151644,89.72352157633543,0.06945890007299027,90.33841553506059,False
176,125,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.551458,0.35919096666666667,0.353021,0.3805154,0.06876808152240305,89.79228965785784,0.06923936349103683,90.40765489855163,False
177,686,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.536252,0.35893753333333334,0.3535935,0.38181809999999994,0.06871956102566312,89.8610092188835,0.06919051047323893,90.47684540902486,False
178,50,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.530055,0.35883425,0.3544535,0.39070039999999995,0.06869978715230408,89.9297090060358,0.06917060108541218,90.54601601011028,False
179,671,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.528752,0.35881253333333335,0.354011,0.38438595,0.06869562943776693,89.99840463547356,0.06916641487719236,90.61518242498747,False
180,548,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.527503,0.35879171666666665,0.35401,0.39100794999999994,0.06869164403066261,90.06709627950423,0.06916240215726406,90.68434482714473,False
181,791,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.511714,0.3585285666666667,0.35343749999999996,0.39739035,0.06864126325182356,90.13573754275605,0.06911167610846682,90.75345650325319,False
182,398,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.503801,0.3583966833333333,0.3540625,0.37884644999999995,0.06861601383115389,90.20435355658721,0.06908625364826461,90.82254275690146,False
183,95,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.49833,0.3583055,0.35302,0.37744545,0.0685985565355032,90.27295211312271,0.06906867671413516,90.8916114336156,False
184,821,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.498077,0.35830128333333333,0.353802,0.38135414999999995,0.06859774924327151,90.34154986236598,0.06906786388936186,90.96067929750495,False
185,323,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.467026,0.35778376666666667,0.353177,0.37156519999999993,0.0684986692785029,90.41004853164448,0.06896810490898288,91.02964740241394,False
186,473,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.464844,0.3577474,0.353281,0.38237265000000004,0.0684917067818643,90.47854023842635,0.06896109469690641,91.09860849711085,False
187,185,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.450679,0.3575113166666667,0.353125,0.37164645,0.06844650798952437,90.54698674641587,0.06891558614783977,91.16752408325868,False
188,716,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.448491,0.35747485,0.3541145,0.38151299999999994,0.06843952634761546,90.61542627276349,0.06890855665928644,91.23643263991796,False
189,488,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.43385,0.35723083333333333,0.3533855,0.38153610000000004,0.06839280869716372,90.68381908146065,0.06886151884305738,91.30529415876101,False
190,458,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.431767,0.3571961166666667,0.353229,0.38249485,0.06838616209748534,90.75220524355814,0.06885482669284872,91.37414898545386,False
191,656,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.419473,0.35699121666666667,0.3534115,0.3854241,0.06834693343860591,90.82055217699674,0.06881532919180916,91.44296431464566,False
192,596,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.417292,0.35695486666666665,0.35398450000000004,0.38978949999999996,0.06833997413284569,90.88889215112958,0.06880832219247882,91.51177263683815,False
193,806,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.415679,0.35692798333333337,0.35343749999999996,0.3818543,0.06833482724600883,90.95722697837559,0.06880314003295573,91.5805757768711,False
194,611,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.41474,0.35691233333333333,0.3534115,0.38402315,0.06833183101120421,91.0255588093868,0.0688001232643307,91.64937590013542,False
195,428,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.414376,0.3569062666666667,0.353958,0.3786539,0.06833066953147166,91.09388947891827,0.06879895382473591,91.71817485396016,False
196,233,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.412607,0.35687678333333334,0.353698,0.38366985,0.06832502486760654,91.16221450378588,0.06879327047681505,91.78696812443698,False
197,761,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.411669,0.35686115,0.353646,0.3817762,0.06832203182368032,91.23053653560956,0.06879025692093615,91.85575838135792,False
198,776,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.406619,0.3567769833333333,0.353594,0.3802133,0.06830591788783022,91.29884245349739,0.06877403255293148,91.92453241391085,False
199,503,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.402863,0.35671438333333333,0.354114,0.38100475000000006,0.06829393294861182,91.36713638644599,0.06876196547843134,91.99329437938928,False
200,443,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.395678,0.35659463333333336,0.3535155,0.37697395,0.06827100648740728,91.4354073929334,0.06873888189741872,92.0620332612867,False
201,80,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.384167,0.35640278333333336,0.353125,0.3777378,0.0682342762863042,91.5036416692197,0.06870189997660645,92.1307351612633,False
202,200,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.382336,0.35637226666666666,0.353177,0.3794168,0.06822843378797915,91.57187010300768,0.06869601743842493,92.19943117870173,False
203,293,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.378698,0.3563116333333333,0.353021,0.37665060000000006,0.06821682537241029,91.6400869283801,0.06868432946796928,92.2681155081697,False
204,701,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.371876,0.3561979333333333,0.353282,0.38270285000000004,0.06819505720005992,91.70828198558016,0.0686624121138053,92.33677792028351,False
205,731,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.370363,0.35617271666666667,0.3532295,0.38428919999999994,0.06819022940106166,91.77647221498123,0.06865755122889618,92.4054354715124,False
206,278,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.369741,0.35616235,0.353125,0.37522364999999996,0.06818824467470547,91.84466045965593,0.06865555290079738,92.4740910244132,False
207,518,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.364996,0.3560832666666667,0.353437,0.37616219999999995,0.06817310395676315,91.9128335636127,0.06864030842036524,92.54273133283357,False
208,641,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.361251,0.35602085,0.353542,0.37603600000000004,0.06816115411720698,91.9809947177299,0.06862827668607266,92.61135960951964,False
209,353,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.358234,0.35597056666666665,0.353151,0.3797009499999999,0.06815152723711594,92.04914624496702,0.06861858383096965,92.6799781933506,False
210,162,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.352185,0.35586975,0.35382800000000003,0.37273765000000003,0.06813222561375808,92.11727847058077,0.06859914992957156,92.74857734328018,False
211,140,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.351197,0.3558532833333333,0.35375,0.37280444999999995,0.06812907302591255,92.18540754360669,0.06859597573638568,92.81717331901656,False
212,533,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.340936,0.35568226666666664,0.35330700000000004,0.3771925,0.06809633142279219,92.25350387502948,0.06856300974824783,92.8857363287648,False
213,87,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.339062,0.3556510333333333,0.351406,0.37393735,0.06809035171669651,92.32159422674617,0.06855698906198232,92.9542933178268,False
214,57,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.329745,0.35549575,0.351458,0.38532765,0.06806062230277268,92.38965484904894,0.0685270559062002,93.022820373733,False
215,65,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.31776,0.355296,0.353229,0.3844842,0.06802237962531457,92.45767722867426,0.06848855114371777,93.09130892487671,False
216,413,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.316877,0.35528128333333336,0.35320300000000004,0.37816665,0.06801956207969959,92.52569679075395,0.06848571428887655,93.1597946391656,False
217,308,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.316874,0.35528123333333334,0.353672,0.3730782,0.06801955250706443,92.59371634326102,0.06848570465063814,93.22828034381624,False
218,338,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.312184,0.3552030666666666,0.353125,0.37362789999999996,0.06800458728743335,92.66172093054846,0.06847063687124366,93.29675098068748,False
219,215,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.308021,0.35513368333333334,0.353854,0.36760685,0.06799130366071177,92.72971223420916,0.06845726220906474,93.36520824289654,False
220,383,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.307759,0.3551293166666667,0.3532295,0.3748443,0.06799046765057461,92.79770270185973,0.06845642046957619,93.43366466336612,False
221,155,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.302083,0.35503471666666664,0.353021,0.36915595,0.06797235622485476,92.86567505808459,0.06843818492248814,93.5021028482886,False
222,368,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.301611,0.35502685,0.353229,0.37443485000000004,0.06797085013025649,92.93364590821484,0.06843666850631028,93.57053951679491,False
223,563,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.298331,0.35497218333333336,0.35349,0.3716119,0.06796038404914989,93.00160629226399,0.06842613069897256,93.63896564749388,False
224,578,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.285727,0.3547621166666667,0.353385,0.375008,0.06792016621797074,93.06952645848196,0.06838563724662977,93.70735128474051,False
225,72,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.284115,0.35473525,0.3519275,0.37580705,0.06791502252201226,93.13744148100398,0.06838045829985281,93.77573174304037,False
226,263,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.280725,0.35467875,0.3532035,0.37122664999999994,0.06790420544428319,93.20534568644825,0.06836956709043977,93.84410131013081,False
227,207,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.279584,0.35465973333333334,0.35289099999999995,0.37224685,0.06790056465204458,93.2732462511003,0.06836590134709455,93.9124672114779,False
228,132,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.231409,0.35385681666666663,0.35075599999999996,0.37415669999999995,0.06774684408579139,93.34099309518609,0.06821112730182204,93.98067833877973,False
229,170,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,64,49],[],[],[],[]]","[[1,64,49]]","[[],[],[],[]]",60,21.229474,0.3538245666666667,0.3529945,0.35471634999999996,0.06774066973611417,93.4087337649222,0.06820491063804202,94.04888324941777,False
230,102,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.22073,0.35367883333333333,0.350417,0.3725052,0.0677127686955056,93.4764465336177,0.06817681838579784,94.11706006780356,False
231,147,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.220364,0.3536727333333333,0.351797,0.36946085,0.06771160083401627,93.54415813445172,0.06817564252071077,94.18523571032428,False
232,117,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_fixed,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",60,21.17589,0.3529315,0.3508075,0.36151864999999994,0.06756968970867026,93.6117278241604,0.06803275884890071,94.25326846917318,False
233,236,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,288,49],[288],[288],[288],[288],[],[]]","[[1,288,49]]","[[288],[288],[288],[288],[],[]]",60,20.58531,0.3430885,0.3396615,0.3596508,0.06568522075137276,93.67741304491177,0.06613537523380904,94.31940384440699,False
234,113,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,288,49],[288],[288],[288],[288],[],[]]","[[1,288,49]]","[[288],[288],[288],[288],[],[]]",60,20.17594,0.3362656666666667,0.330417,0.37236135,0.06437897086643105,93.7417920157782,0.06482017334666404,94.38422401775365,False
235,29,ADD,1,add_stride_optimized,,,"[[1,32,20,98],[1,32,20,98]]","[[1,32,20,98]]",[],60,19.427445,0.32379074999999996,0.3176825,0.37091664999999996,0.06199061434878333,93.80378263012699,0.06241544892494633,94.4466394666786,False
236,221,BATCH_NORMALIZATION,2,fused_bn_relu_quant_combined,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,256,49],[256],[256],[256],[256],[],[]]","[[1,256,49]]","[[256],[256],[256],[256],[],[]]",60,18.341668,0.30569446666666666,0.30330749999999995,0.3215415999999999,0.0585260319872953,93.86230866211429,0.05892712305979106,94.5055665897384,False
237,23,ADD,1,add_stride_optimized,,,"[[1,32,20,98],[1,32,20,98]]","[[1,32,20,98]]",[],60,18.197186,0.3032864333333333,0.293906,0.3488924,0.058065007496306345,93.9203736696106,0.05846293907205752,94.56402952881045,False
